学校,考试方式,院系所,专业,研究方向,政治,外语,业务课1,业务课2
(10749)宁夏大学,统考,(005)文学院,(050100)中国语言文学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(705)汉语基础（自）                 ,(809)中国文学                 
(10749)宁夏大学,统考,(005)文学院,(050100)中国语言文学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(705)汉语基础（自）                 ,(809)中国文学                 
(10753)宁夏师范学院,统考,(001)文学院,(050101)文艺学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(702)文学基础                 ,(809)语言基础                 
(10753)宁夏师范学院,统考,(001)文学院,(050101)文艺学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(702)文学基础                 ,(809)语言基础                 
(10753)宁夏师范学院,统考,(001)文学院,(050101)文艺学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(702)文学基础                 ,(809)语言基础                 
(10753)宁夏师范学院,统考,(001)文学院,(050103)汉语言文字学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(702)文学基础                 ,(809)语言基础                 
(10753)宁夏师范学院,统考,(001)文学院,(050104)中国古典文献学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(702)文学基础                 ,(809)语言基础                 
(10753)宁夏师范学院,统考,(001)文学院,(050104)中国古典文献学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(702)文学基础                 ,(809)语言基础                 
(10753)宁夏师范学院,统考,(001)文学院,(050105)中国古代文学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(702)文学基础                 ,(809)语言基础                 
(10753)宁夏师范学院,统考,(001)文学院,(050105)中国古代文学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(702)文学基础                 ,(809)语言基础                 
(10753)宁夏师范学院,统考,(001)文学院,(050105)中国古代文学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(702)文学基础                 ,(809)语言基础                 
(10753)宁夏师范学院,统考,(001)文学院,(050106)中国现当代文学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(702)文学基础                 ,(809)语言基础                 
(10753)宁夏师范学院,统考,(001)文学院,(050106)中国现当代文学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(702)文学基础                 ,(809)语言基础                 
(10753)宁夏师范学院,统考,(001)文学院,(050106)中国现当代文学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(702)文学基础                 ,(809)语言基础                 
(11407)北方民族大学,统考,(001)文学与新闻传播学院,(050101)文艺学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(617)文学概论与写作                 ,(817)中国现当代文学                 
(11407)北方民族大学,统考,(001)文学与新闻传播学院,(050101)文艺学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(617)文学概论与写作                 ,(817)中国现当代文学                 
